id_registro,estudiante,id_curso,nota,horas_estudio
1008,Juan Herrera,C04,3.2,2
4975,Alejandra Nieto,C04,2.6,2
104,Laura Salazar,C05,5.0,20
3446,Daniela Cabrera,C05,4.6,19
1783,Andres Nieto,C05,4.6,0
4908,Felipe Pardo,C04,5.0,12
4506,Daniela Rincon,C02,3.9,19
4532,Felipe Nieto,C03,4.4,8
1717,Juan Gomez,C05,4.1,20
1933,Juan Mendoza,C04,2.9,7
1248,Laura Silva,C05,4.1,11
3087,Mariana Duran,C01,4.2,11
938,Paula Ospina,C04,3.2,14
4627,Nicolas Salazar,C03,3.4,4
126,Gabriela Beltran,C04,,12
3580,Felipe Rincon,C01,2.4,18
573,Mariana Gomez,C04,4.3,16
669,Sara Vargas,C04,3.2,5
2165,Felipe Mendoza,C04,2.8,11
3681,Andres Silva,C01,2.2,12
4846,Gabriela Ospina,C01,2.7,10
3689,Santiago Pardo,C02,3.1,15
3570,Gabriela Cabrera,C02,,9
909,Ana Duran,C01,3.9,14
4802,Juan Gomez,C04,4.5,18
2250,Tomas Pardo,C01,2.7,6
459,Sara Rincon,C04,2.8,6
2408,Mateo Ospina,C01,1.5,18
3585,Mateo Rojas,C02,4.1,20
685,Juan Castro,C05,3.8,15
454,Miguel Ospina,C05,4.1,18
2303,Sebastian Mendoza,C02,4.8,9
1729,Sofia Herrera,C03,4.1,10
2611,Diego Vargas,C05,2.4,15
677,Luis Duran,C02,3.6,0
1618,Paula Salazar,C04,2.5,13
69,Santiago Martinez,C03,5.0,0
2294,Tomas Martinez,C05,3.7,16
4832,Laura Mendoza,C01,2.6,17
537,Felipe Nieto,C05,3.6,14
644,Andres Silva,C01,2.6,0
4729,Luis Nieto,C04,2.6,3
4830,Camila Vargas,C04,4.0,1
4572,Tomas Herrera,C01,3.3,16
3159,Carlos Herrera,C03,5.0,15
2199,Isabella Nieto,C03,5.0,3
4215,Gabriela Rincon,C04,2.0,12
4791,Nicolas Mendoza,C02,3.5,3
220,Santiago Rincon,C04,4.0,20
2403,Daniela Ospina,C04,2.8,1
3247,Carlos Vargas,C01,4.0,8
1024,Camila Rincon,C02,4.4,13
1585,Juan Rincon,C04,3.2,9
4628,Santiago Castro,C03,3.7,10
2498,Sebastian Nieto,C04,2.4,5
4941,Luis Silva,C03,3.6,20
2755,Paula Vargas,C01,3.3,16
768,Alejandra Ospina,C05,3.9,14
1648,Diego Cabrera,C02,3.0,11
3816,Miguel Salazar,C05,3.8,8
1878,Ana Rincon,C02,3.4,14
994,Gabriela Rojas,C02,4.0,2
3275,Paula Pardo,C03,4.6,11
1145,Sara Gomez,C04,2.6,19
3289,Felipe Herrera,C01,2.8,3
8,Gabriela Rojas,C01,2.5,15
752,Sebastian Silva,C01,2.5,13
1968,Gabriela Ospina,C03,5.0,2
731,Juan Nieto,C02,4.3,3
1919,Felipe Mendoza,C01,3.4,17
4872,Camila Nieto,C01,3.8,2
4143,Laura Rincon,C03,4.1,11
2446,Sebastian Pardo,C01,3.2,1
167,Luis Vargas,C01,3.3,18
1254,Ana Martinez,C02,4.6,10
3331,Tomas Martinez,C05,5.0,16
3328,Felipe Castro,C02,3.4,8
4534,Nicolas Nieto,C01,3.3,6
198,Laura Castro,C05,3.6,19
4220,Diego Rincon,C01,4.5,0
11,Paula Herrera,C05,3.4,2
2509,Luis Pardo,C02,3.8,6
3989,Juan Beltran,C02,4.0,3
4968,Isabella Herrera,C02,3.6,18
129,Ana Silva,C04,4.4,1
1596,Isabella Pardo,C04,2.9,18
2282,Sofia Vargas,C02,4.1,10
3212,Luis Silva,C05,4.1,6
4405,Paula Gomez,C04,3.6,19
3415,Felipe Vargas,C04,4.4,13
2232,Isabella Gomez,C01,2.0,9
4284,Nicolas Ospina,C02,3.2,7
2104,Carlos Castro,C05,3.2,16
2455,Ana Rincon,C05,3.1,6
1162,Paula Nieto,C02,3.6,4
880,Paula Cabrera,C01,,4
348,Ana Martinez,C04,3.9,10
3748,Sara Martinez,C01,1.9,18
2646,Valeria Rincon,C02,3.8,6
1484,Gabriela Castro,C05,4.3,15
940,Laura Salazar,C03,4.8,16
108,Ana Duran,C03,4.9,12
3594,Daniela Castro,C05,3.9,18
1466,Luis Rincon,C03,3.9,15
3969,Andres Ospina,C02,3.5,0
2689,Miguel Martinez,C05,3.3,13
1342,Carlos Duran,C04,4.1,8
2702,Mariana Duran,C02,4.4,18
1031,Alejandra Gomez,C01,2.4,2
2801,Juan Ospina,C02,4.1,8
2007,Daniela Mendoza,C02,3.5,12
3526,Tomas Vargas,C03,4.6,9
3954,Isabella Gomez,C03,3.5,13
2359,Mariana Martinez,C01,3.2,9
636,Sara Pardo,C01,3.4,4
929,Alejandra Gomez,C02,3.8,11
228,Gabriela Herrera,C02,4.1,12
3788,Nicolas Rojas,C01,3.2,4
2107,Mateo Cabrera,C01,4.3,8
2447,Nicolas Vargas,C04,2.9,16
4243,Diego Cabrera,C05,4.0,7
159,Sofia Vargas,C01,3.4,15
5000,Nicolas Salazar,C02,3.9,16
4841,Luis Martinez,C05,3.7,2
1161,Felipe Silva,C05,5.0,3
927,Sara Silva,C05,3.3,17
2510,Felipe Mendoza,C03,5.0,15
2313,Sofia Herrera,C02,4.1,0
1368,Felipe Pardo,C01,,12
2115,Laura Nieto,C05,4.6,20
3785,Santiago Gomez,C01,1.9,6
720,Laura Salazar,C05,3.8,18
635,Andres Nieto,C04,4.1,1
3971,Sofia Martinez,C03,4.7,8
652,Miguel Rojas,C01,4.4,10
3260,Camila Duran,C03,4.6,13
643,Alejandra Vargas,C01,3.7,7
2186,Mariana Cabrera,C01,3.6,16
4588,Gabriela Pardo,C03,5.0,1
2558,Miguel Nieto,C04,4.0,7
3178,Tomas Gomez,C03,4.0,18
403,Paula Herrera,C01,2.3,9
2425,Tomas Mendoza,C03,,18
4687,Sara Castro,C01,2.8,7
4212,Nicolas Herrera,C01,3.4,4
4214,Camila Martinez,C02,3.4,12
1989,Diego Salazar,C02,,14
1620,Isabella Duran,C02,3.2,15
4161,Mateo Duran,C03,5.0,0
3413,Camila Duran,C01,5.0,1
2671,Santiago Herrera,C04,4.6,17
3185,Felipe Nieto,C01,2.0,0
2121,Juan Vargas,C03,4.5,13
954,Miguel Ospina,C04,2.6,3
1082,Juan Rojas,C02,4.6,12
3950,Juan Duran,C04,3.8,19
2916,Felipe Rincon,C05,3.4,4
539,Isabella Castro,C01,2.0,4
19,Daniela Beltran,C03,4.7,14
3445,Valeria Vargas,C01,3.9,0
4358,Isabella Silva,C05,4.5,4
4697,Laura Pardo,C05,2.8,14
904,Paula Gomez,C02,3.7,15
3770,Santiago Rincon,C01,2.1,13
4200,Gabriela Martinez,C04,3.8,2
4983,Miguel Herrera,C02,5.0,13
2052,Camila Mendoza,C04,,18
3665,Valeria Gomez,C05,4.5,17
1173,Sebastian Pardo,C02,3.9,9
869,Santiago Herrera,C03,3.7,17
427,Daniela Rojas,C05,3.8,19
2990,Miguel Nieto,C02,4.3,10
931,Felipe Castro,C03,5.0,12
4844,Valeria Cabrera,C01,3.6,3
594,Alejandra Rincon,C01,2.5,1
1834,Nicolas Salazar,C02,4.6,19
2113,Tomas Silva,C02,4.9,18
1115,Camila Silva,C03,5.0,20
2947,Daniela Castro,C03,3.8,6
2601,Carlos Castro,C01,2.1,2
2335,Daniela Gomez,C03,3.6,20
2910,Mariana Cabrera,C02,2.4,8
3423,Gabriela Rojas,C04,3.9,16
3966,Felipe Castro,C01,3.0,11
4228,Camila Cabrera,C01,2.0,12
4770,Felipe Vargas,C05,3.0,0
3265,Andres Beltran,C04,4.5,4
2046,Daniela Duran,C05,4.5,2
4566,Mariana Pardo,C02,3.8,20
847,Sebastian Beltran,C05,3.7,2
3791,Santiago Cabrera,C01,3.0,2
4869,Gabriela Castro,C05,3.5,14
2712,Andres Silva,C02,4.8,0
3292,Daniela Rojas,C04,4.1,2
4516,Ana Gomez,C01,2.9,4
868,Tomas Castro,C01,2.5,9
4811,Daniela Cabrera,C04,2.6,20
992,Paula Herrera,C05,4.7,18
3003,Carlos Rojas,C03,3.5,2
744,Mateo Rincon,C05,3.6,0
4106,Isabella Martinez,C02,3.0,0
1523,Sebastian Mendoza,C01,3.0,14
2055,Nicolas Herrera,C01,3.7,12
3792,Sara Gomez,C04,2.9,17
2698,Daniela Cabrera,C03,3.9,17
3763,Valeria Nieto,C04,4.0,14
3732,Camila Cabrera,C02,5.0,9
72,Felipe Silva,C03,4.7,7
2878,Sara Nieto,C01,3.3,1
318,Miguel Nieto,C04,3.5,14
1780,Paula Rojas,C03,5.0,18
3267,Alejandra Martinez,C03,4.5,11
3367,Miguel Beltran,C05,3.6,8
3122,Daniela Cabrera,C03,3.6,14
3873,Andres Herrera,C01,3.7,3
4354,Sara Pardo,C04,4.8,14
4484,Sofia Mendoza,C03,4.9,10
2812,Tomas Martinez,C03,3.6,5
3803,Miguel Rojas,C02,3.8,8
2926,Nicolas Pardo,C05,3.3,12
1957,Felipe Castro,C02,2.9,6
2164,Laura Herrera,C05,3.7,16
966,Andres Gomez,C05,3.3,5
579,Sara Ospina,C03,4.1,10
2329,Gabriela Herrera,C03,4.3,19
2743,Juan Herrera,C03,4.6,8
3566,Gabriela Mendoza,C01,2.4,18
2932,Alejandra Nieto,C05,4.1,6
416,Mariana Castro,C04,3.4,16
3918,Miguel Vargas,C05,3.5,20
3659,Diego Beltran,C01,3.1,6
2458,Andres Salazar,C02,3.8,19
4687,Sara Castro,C01,2.8,7
664,Daniela Rincon,C03,4.6,9
4789,Nicolas Gomez,C01,3.1,12
1279,Felipe Castro,C03,4.2,14
1426,Carlos Pardo,C01,3.2,7
860,Tomas Vargas,C02,4.2,15
2806,Tomas Castro,C03,4.7,20
1395,Miguel Rincon,C01,2.7,15
1037,Nicolas Duran,C03,4.7,3
2472,Tomas Salazar,C04,4.2,5
3715,Sebastian Castro,C05,2.9,16
3740,Nicolas Rincon,C04,3.3,14
4245,Mateo Cabrera,C01,2.1,20
2873,Sebastian Salazar,C02,5.0,5
634,Carlos Herrera,C02,4.0,17
4538,Sebastian Salazar,C01,2.2,8
630,Gabriela Martinez,C05,3.2,15
3977,Sebastian Rojas,C02,4.0,2
1599,Valeria Rincon,C05,4.6,8
514,Sofia Salazar,C05,4.5,6
1306,Isabella Cabrera,C03,,3
903,Juan Cabrera,C04,4.1,12
2588,Valeria Ospina,C01,3.5,7
2837,Nicolas Nieto,C03,4.1,9
1267,Diego Mendoza,C04,2.7,15
2869,Sara Martinez,C05,3.9,12
1584,Sara Castro,C01,2.5,0
2089,Gabriela Mendoza,C03,4.0,13
2705,Miguel Pardo,C05,3.9,9
4318,Juan Castro,C01,3.9,11
520,Valeria Rojas,C05,4.2,3
4529,Santiago Mendoza,C03,4.2,6
2038,Isabella Pardo,C01,2.7,4
492,Alejandra Martinez,C04,4.0,18
2602,Tomas Ospina,C02,3.3,18
962,Sofia Vargas,C05,5.0,3
2824,Gabriela Martinez,C02,3.4,15
3244,Ana Cabrera,C03,4.0,10
2096,Valeria Castro,C03,4.2,17
1261,Miguel Cabrera,C01,2.4,4
465,Mateo Silva,C02,4.4,4
3385,Mateo Mendoza,C02,4.0,0
708,Mariana Duran,C03,3.9,16
3869,Daniela Rojas,C02,2.7,11
647,Isabella Pardo,C01,3.0,19
296,Isabella Ospina,C04,3.6,11
1714,Isabella Gomez,C04,4.0,10
4056,Sara Nieto,C05,2.7,18
4835,Isabella Nieto,C05,4.4,6
251,Laura Mendoza,C02,2.8,14
722,Alejandra Rincon,C01,2.9,10
3078,Gabriela Duran,C01,3.2,5
899,Gabriela Duran,C02,3.4,9
2360,Juan Duran,C02,3.7,20
3207,Isabella Mendoza,C02,4.0,7
3996,Carlos Nieto,C03,,15
775,Gabriela Mendoza,C04,3.4,9
3318,Gabriela Duran,C04,4.1,7
4577,Mariana Mendoza,C03,4.5,16
4663,Sara Ospina,C03,4.6,6
1909,Tomas Nieto,C02,3.3,18
135,Sebastian Cabrera,C01,3.7,7
3188,Nicolas Mendoza,C03,4.2,5
2123,Gabriela Ospina,C04,2.0,7
2269,Sebastian Castro,C01,3.1,1
96,Tomas Rincon,C02,4.1,12
1385,Valeria Mendoza,C05,4.2,13
4935,Mateo Ospina,C04,3.3,13
1328,Diego Duran,C02,,8
1711,Miguel Silva,C03,3.5,7
2376,Santiago Vargas,C01,4.2,16
4356,Felipe Castro,C04,4.0,11
3135,Carlos Rincon,C03,3.5,3
1211,Juan Nieto,C03,3.6,0
3623,Camila Cabrera,C03,4.2,13
2368,Camila Duran,C02,4.9,10
3860,Ana Silva,C05,3.0,20
2784,Valeria Silva,C02,3.5,1
1532,Isabella Nieto,C04,3.5,1
475,Mariana Ospina,C03,3.2,2
3430,Andres Ospina,C05,3.9,13
3229,Sofia Herrera,C02,4.8,8
1139,Alejandra Silva,C01,2.9,6
1376,Felipe Gomez,C03,3.6,16
2333,Daniela Ospina,C01,2.2,20
905,Sebastian Nieto,C03,3.2,19
4035,Sara Beltran,C04,2.3,16
3205,Andres Rincon,C02,3.6,18
1313,Mateo Castro,C01,4.5,17
1416,Andres Rincon,C01,4.0,11
887,Alejandra Vargas,C02,2.3,4
3399,Tomas Martinez,C01,2.1,13
2679,Valeria Nieto,C05,4.7,12
1489,Diego Ospina,C03,,11
1094,Mateo Gomez,C01,1.9,11
4580,Gabriela Rincon,C04,3.2,7
1760,Miguel Vargas,C02,3.7,8
1747,Gabriela Pardo,C03,5.0,0
1987,Diego Rincon,C04,4.8,0
3033,Tomas Silva,C04,3.6,7
2102,Isabella Silva,C01,3.9,14
1750,Juan Duran,C03,4.2,6
3878,Sebastian Castro,C05,3.3,15
1896,Diego Herrera,C05,4.4,14
1408,Santiago Duran,C05,3.6,12
4168,Laura Mendoza,C02,,20
1390,Sofia Pardo,C02,5.0,20
4531,Mateo Beltran,C02,3.8,18
333,Laura Gomez,C02,3.7,6
794,Sebastian Silva,C04,2.8,4
3157,Paula Herrera,C03,4.3,9
1955,Gabriela Duran,C05,4.5,16
2517,Isabella Cabrera,C05,3.6,5
3679,Sofia Pardo,C04,4.0,4
842,Camila Castro,C05,3.5,9
197,Andres Mendoza,C03,5.0,11
4757,Camila Ospina,C05,,5
4375,Diego Vargas,C05,5.0,15
2029,Andres Pardo,C03,4.0,19
1015,Andres Salazar,C02,4.2,7
4273,Mariana Pardo,C03,3.5,6
1949,Alejandra Beltran,C01,1.9,20
3198,Juan Vargas,C03,4.4,11
436,Diego Cabrera,C03,,0
3061,Mariana Cabrera,C01,2.4,10
1640,Mariana Martinez,C04,3.7,3
2387,Valeria Beltran,C04,2.3,14
3640,Camila Nieto,C03,4.8,12
3672,Carlos Pardo,C05,4.2,2
1102,Luis Rincon,C01,3.3,9
2826,Isabella Ospina,C04,3.9,0
879,Alejandra Pardo,C05,2.8,18
55,Sofia Rincon,C01,2.0,16
751,Camila Martinez,C04,4.2,1
3491,Isabella Ospina,C01,3.5,3
3124,Sofia Gomez,C03,4.9,9
3633,Paula Vargas,C04,2.4,0
517,Isabella Mendoza,C03,,14
3095,Isabella Beltran,C04,3.4,10
4829,Valeria Rojas,C03,4.0,3
2827,Camila Pardo,C01,3.6,1
2677,Juan Rincon,C03,4.2,14
4523,Sara Silva,C02,3.8,4
1003,Felipe Ospina,C05,2.0,4
1494,Carlos Pardo,C02,3.6,2
4180,Alejandra Salazar,C01,2.7,18
1634,Mariana Salazar,C04,2.3,0
4744,Laura Rincon,C04,3.6,5
4302,Santiago Silva,C01,2.5,0
4745,Sara Rojas,C05,3.2,20
413,Gabriela Duran,C04,2.4,2
4183,Diego Gomez,C04,3.1,2
3569,Carlos Ospina,C04,2.3,18
450,Diego Nieto,C04,3.2,20
3101,Carlos Duran,C05,4.7,12
4546,Mariana Vargas,C03,4.9,13
2109,Carlos Salazar,C04,3.4,2
495,Laura Pardo,C05,4.0,8
2608,Paula Cabrera,C05,3.1,1
322,Diego Rincon,C05,3.0,0
3722,Santiago Nieto,C03,4.4,7
3499,Daniela Herrera,C05,3.6,0
4207,Felipe Ospina,C01,2.0,2
1849,Sebastian Salazar,C02,5.0,10
2013,Mariana Herrera,C01,3.2,4
1608,Sebastian Herrera,C02,4.7,7
538,Ana Duran,C01,3.6,10
1724,Santiago Herrera,C01,3.1,4
471,Sofia Rojas,C05,,15
4793,Diego Rojas,C05,3.7,0
90,Tomas Silva,C04,4.3,16
3326,Gabriela Salazar,C01,2.6,2
3579,Ana Silva,C05,,4
4000,Mariana Nieto,C04,2.3,15
3557,Laura Mendoza,C02,4.0,9
1343,Tomas Rincon,C03,5.0,7
35,Isabella Mendoza,C02,2.6,6
1142,Paula Gomez,C01,,15
1410,Mateo Vargas,C01,3.3,18
4174,Sebastian Herrera,C01,2.4,8
225,Isabella Vargas,C02,4.9,10
1825,Felipe Gomez,C03,4.6,18
464,Diego Mendoza,C04,,14
4395,Nicolas Ospina,C02,4.6,3
3661,Isabella Cabrera,C04,4.1,6
3691,Valeria Vargas,C02,4.9,3
3867,Diego Vargas,C03,4.7,5
836,Mateo Martinez,C02,2.7,3
684,Mateo Castro,C02,3.2,1
2297,Luis Vargas,C04,3.3,8
4560,Luis Silva,C03,2.7,10
1183,Gabriela Rincon,C01,3.6,8
2586,Mariana Salazar,C03,3.7,10
4808,Nicolas Cabrera,C02,3.9,7
1380,Miguel Vargas,C05,4.6,16
3355,Paula Martinez,C05,4.2,20
1674,Felipe Ospina,C01,2.2,6
2184,Alejandra Gomez,C01,3.1,7
1910,Alejandra Nieto,C05,3.5,10
4471,Sara Cabrera,C04,3.3,20
304,Mariana Gomez,C01,2.6,4
1117,Camila Nieto,C03,4.2,20
233,Alejandra Nieto,C01,3.8,6
2981,Carlos Cabrera,C04,,9
4752,Sara Rincon,C04,3.3,2
564,Isabella Martinez,C01,3.1,3
924,Miguel Gomez,C02,4.8,5
271,Santiago Salazar,C04,3.7,3
2719,Gabriela Silva,C01,4.1,5
1801,Sebastian Rojas,C01,3.9,4
1293,Sofia Mendoza,C03,4.2,1
397,Paula Salazar,C04,2.9,3
214,Juan Rincon,C05,3.1,16
3022,Valeria Cabrera,C02,2.9,9
4022,Sofia Duran,C05,4.2,17
1945,Alejandra Herrera,C04,3.6,2
329,Sara Duran,C05,5.0,18
1043,Andres Martinez,C05,3.5,5
872,Isabella Beltran,C04,3.1,6
2568,Santiago Rojas,C03,3.9,8
208,Santiago Salazar,C04,2.2,4
3049,Gabriela Gomez,C05,3.3,14
3358,Mateo Rojas,C04,3.0,8
1311,Nicolas Salazar,C05,2.9,4
452,Luis Castro,C04,3.7,9
2169,Ana Beltran,C02,3.7,18
1345,Santiago Vargas,C04,2.7,0
3278,Gabriela Rincon,C02,4.9,20
1938,Mariana Silva,C04,,4
2420,Santiago Rojas,C01,2.4,6
3222,Daniela Castro,C04,4.6,4
4426,Sara Rincon,C02,2.9,19
1699,Alejandra Duran,C03,4.1,4
766,Alejandra Nieto,C01,2.2,2
1200,Andres Vargas,C01,4.1,12
1498,Isabella Vargas,C05,,17
609,Sebastian Rojas,C05,2.8,7
172,Sebastian Salazar,C04,4.2,9
2009,Daniela Beltran,C02,4.3,1
1420,Diego Nieto,C03,5.0,4
183,Miguel Duran,C03,5.0,20
4342,Nicolas Pardo,C02,3.4,18
4784,Luis Castro,C01,3.3,20
1587,Santiago Salazar,C04,3.8,17
4193,Ana Castro,C02,3.6,0
914,Miguel Castro,C03,5.0,12
3824,Carlos Duran,C05,3.7,6
1386,Diego Ospina,C04,3.4,20
3700,Mateo Herrera,C04,2.8,10
2675,Tomas Rojas,C03,4.3,1
4533,Laura Duran,C04,3.4,5
4595,Carlos Silva,C05,4.8,1
4072,Camila Silva,C03,4.0,8
4571,Gabriela Silva,C01,2.0,11
4266,Ana Ospina,C01,4.0,1
2515,Valeria Silva,C04,3.8,5
2612,Tomas Vargas,C04,2.9,0
1567,Paula Pardo,C01,2.5,16
4278,Miguel Martinez,C05,4.6,17
3812,Andres Pardo,C01,2.9,6
4469,Andres Rincon,C04,3.6,15
4080,Mariana Silva,C04,3.0,7
759,Nicolas Pardo,C04,2.9,5
986,Laura Rincon,C04,2.3,14
3949,Daniela Duran,C05,3.4,9
3009,Miguel Martinez,C03,4.1,16
2728,Alejandra Rojas,C05,3.3,10
606,Luis Silva,C04,3.4,6
2780,Sebastian Gomez,C04,2.9,17
3746,Diego Nieto,C04,3.5,9
3074,Carlos Rojas,C03,4.3,12
3021,Valeria Gomez,C05,2.6,18
4305,Mariana Nieto,C01,2.5,6
4392,Valeria Beltran,C01,5.0,15
3817,Felipe Silva,C05,4.0,7
2512,Isabella Pardo,C05,3.3,9
1028,Ana Rojas,C04,2.2,14
4602,Mateo Martinez,C04,3.3,3
4735,Alejandra Rojas,C05,3.9,3
1490,Nicolas Martinez,C03,5.0,18
4486,Tomas Salazar,C03,5.0,9
34,Sara Salazar,C03,5.0,11
1877,Felipe Nieto,C04,2.9,3
1863,Diego Herrera,C04,3.3,12
290,Santiago Cabrera,C03,3.6,2
4199,Mariana Vargas,C04,3.2,8
2614,Valeria Martinez,C01,3.4,12
1042,Sebastian Nieto,C03,3.7,15
2879,Paula Salazar,C02,3.8,9
958,Camila Rincon,C03,3.4,9
4482,Juan Rincon,C03,4.1,0
4751,Andres Nieto,C03,3.2,4
9,Gabriela Rincon,C05,3.5,7
1925,Nicolas Vargas,C05,4.2,10
2966,Tomas Gomez,C02,3.3,17
435,Diego Nieto,C04,3.7,9
2842,Camila Herrera,C02,3.5,5
4620,Gabriela Castro,C02,4.0,8
3176,Andres Ospina,C02,4.5,0
2563,Andres Cabrera,C05,4.2,7
678,Valeria Vargas,C03,3.1,18
1663,Santiago Castro,C05,3.3,11
3474,Mariana Herrera,C03,2.7,11
4172,Nicolas Mendoza,C02,3.3,18
3595,Carlos Duran,C03,5.0,0
3138,Luis Castro,C02,3.9,5
3142,Sofia Salazar,C02,3.6,5
965,Sara Cabrera,C03,5.0,18
691,Sara Herrera,C04,2.4,3
2924,Ana Castro,C04,2.4,4
3302,Diego Silva,C04,3.7,5
4207,Felipe Ospina,C01,2.0,2
2799,Sara Nieto,C02,3.6,11
4425,Andres Cabrera,C04,3.4,14
92,Mariana Salazar,C02,2.7,12
3280,Diego Mendoza,C03,4.0,5
3032,Tomas Martinez,C04,,9
4661,Sara Vargas,C04,3.5,5
1363,Sebastian Rincon,C02,,2
3452,Daniela Salazar,C01,2.5,17
1409,Alejandra Castro,C05,3.2,17
1529,Sara Vargas,C01,3.6,16
1424,Diego Beltran,C02,4.2,15
1364,Luis Cabrera,C05,3.0,16
2072,Isabella Duran,C05,5.0,13
2680,Ana Nieto,C04,4.0,3
3483,Laura Silva,C01,5.0,15
1535,Andres Gomez,C05,5.0,5
3695,Andres Martinez,C02,3.5,1
1465,Santiago Beltran,C04,,11
2157,Ana Beltran,C03,,11
1470,Luis Nieto,C01,3.3,0
4255,Isabella Herrera,C04,3.2,1
4382,Juan Nieto,C03,4.5,14
865,Laura Salazar,C02,4.6,19
87,Mariana Mendoza,C01,2.4,16
16,Tomas Herrera,C01,3.0,14
2049,Paula Beltran,C03,3.4,12
1796,Alejandra Pardo,C05,3.4,20
4936,Isabella Martinez,C05,4.3,6
4606,Valeria Silva,C03,4.4,10
2688,Alejandra Rojas,C01,2.7,17
155,Mateo Silva,C02,5.0,10
3359,Sara Beltran,C03,4.6,9
3814,Camila Pardo,C04,3.7,18
952,Miguel Vargas,C04,4.3,5
36,Daniela Mendoza,C02,3.6,15
2727,Isabella Cabrera,C05,3.5,19
2555,Mariana Mendoza,C03,4.4,13
2757,Valeria Mendoza,C03,4.8,19
2627,Luis Gomez,C01,3.7,8
2480,Isabella Duran,C01,3.3,8
4316,Gabriela Cabrera,C05,4.5,8
2987,Valeria Rojas,C03,5.0,14
2928,Sofia Martinez,C04,2.3,13
4912,Luis Silva,C05,3.5,4
3197,Luis Duran,C02,2.9,9
790,Sofia Rincon,C02,4.1,3
4949,Miguel Salazar,C01,1.9,9
535,Ana Beltran,C02,3.2,10
337,Alejandra Rincon,C01,3.6,2
2863,Miguel Rojas,C02,4.0,14
3553,Isabella Rojas,C03,5.0,1
4068,Mariana Salazar,C01,3.6,7
2058,Mateo Vargas,C01,2.1,19
2426,Miguel Nieto,C05,3.7,14
2925,Sofia Mendoza,C04,4.0,10
3894,Mariana Rincon,C04,3.2,4
1252,Carlos Rincon,C02,4.5,11
246,Daniela Nieto,C01,3.0,2
3877,Paula Salazar,C01,2.6,6
2105,Sara Vargas,C03,4.8,16
185,Miguel Castro,C05,2.9,1
2324,Mariana Salazar,C04,3.0,18
2465,Santiago Nieto,C01,4.0,17
4287,Santiago Beltran,C03,3.3,20
2547,Felipe Vargas,C04,4.2,11
947,Carlos Castro,C02,4.8,8
68,Gabriela Beltran,C05,2.7,2
409,Nicolas Cabrera,C03,5.0,16
4788,Valeria Mendoza,C01,3.3,2
2440,Tomas Cabrera,C01,2.2,12
2,Gabriela Rojas,C03,4.1,6
1656,Mateo Nieto,C04,3.2,12
3892,Diego Silva,C04,2.1,3
2050,Paula Pardo,C05,,12
1361,Mariana Silva,C05,4.7,11
332,Carlos Salazar,C03,5.0,2
1316,Ana Mendoza,C02,3.6,4
4134,Mariana Duran,C04,4.1,6
4099,Camila Beltran,C05,3.1,4
1222,Camila Cabrera,C03,5.0,10
1705,Mariana Duran,C05,4.2,20
1900,Mateo Cabrera,C02,2.2,7
1718,Ana Beltran,C05,2.4,14
4780,Gabriela Vargas,C01,3.3,9
4032,Sofia Duran,C04,4.4,8
2673,Laura Nieto,C04,4.2,15
306,Santiago Rojas,C01,2.7,16
1766,Sofia Salazar,C01,2.7,1
4128,Paula Rincon,C03,4.0,15
3467,Nicolas Rojas,C01,3.1,8
85,Camila Mendoza,C01,2.1,0
4709,Camila Ospina,C04,4.9,19
2526,Tomas Herrera,C01,5.0,20
1217,Mateo Salazar,C03,4.2,6
1479,Paula Ospina,C03,3.7,9
612,Isabella Vargas,C03,5.0,17
1824,Alejandra Pardo,C03,4.1,14
1016,Luis Castro,C03,4.2,13
1836,Laura Duran,C04,4.1,17
4142,Mariana Rojas,C02,5.0,20
1924,Sara Beltran,C02,4.8,6
819,Sebastian Beltran,C03,4.2,4
3708,Camila Pardo,C04,3.4,3
144,Tomas Rincon,C05,,12
4125,Carlos Salazar,C05,4.1,15
1434,Alejandra Salazar,C02,2.8,1
709,Camila Herrera,C05,4.1,18
3552,Andres Herrera,C01,3.7,20
1886,Mariana Gomez,C04,,12
651,Sebastian Duran,C02,4.3,2
1804,Luis Herrera,C04,4.9,15
4138,Luis Pardo,C04,2.9,10
2779,Luis Salazar,C01,2.4,3
2396,Sara Ospina,C03,4.3,0
2430,Camila Ospina,C05,4.2,7
2943,Isabella Castro,C02,3.7,10
2423,Ana Pardo,C03,4.7,13
3019,Diego Duran,C01,3.0,8
411,Sofia Mendoza,C03,4.2,11
1823,Isabella Martinez,C05,3.7,10
3684,Sofia Vargas,C01,3.8,4
3097,Luis Rojas,C03,3.9,19
2502,Paula Mendoza,C01,1.9,6
3789,Carlos Gomez,C03,,17
1389,Sebastian Salazar,C04,2.9,17
2600,Luis Rincon,C04,2.6,6
4026,Santiago Gomez,C04,2.8,8
3319,Alejandra Duran,C01,2.0,6
3850,Ana Duran,C05,4.7,11
2298,Sara Ospina,C04,3.4,2
1511,Laura Rojas,C03,3.6,6
1958,Juan Salazar,C01,2.3,18
4866,Miguel Gomez,C02,4.5,12
2121,Juan Vargas,C03,4.5,13
2388,Felipe Silva,C03,5.0,17
3134,Daniela Gomez,C04,2.2,3
4381,Nicolas Cabrera,C04,3.1,1
4954,Luis Mendoza,C02,2.7,4
3620,Ana Duran,C01,2.3,9
2956,Sara Ospina,C04,4.1,10
